machine,source_root,experiment_line,matched_keywords,status,protocol,env,domain,task_id,config_name,seed,target_steps,final_step,success_final,return_final,length_final,success_best,best_step,success_peak_after_500k,peak_step_after_500k,eval_csv,train_csv,command_txt,report_files,run_dir,curve_points,already_in_registry,registry_run_ids,notes
4090d,/root/sb-value-flows,fullsafe,fullsafe;actor;light;overnight,COMPLETED,300k_screening,cube-triple-play-singletask-task1-v0,cube-triple-play,task1,fullsafe,000,300000,300000,0.3,-726.1,726.4,0.8,250000,,,/root/sb-value-flows/exp/pm_fullsafe_light_overnight_tune_4090d/stageA_300k_V2_actor_0p005_cube-triple-play-singletask-task1-v0_seed0/sd000_20260529_232500/eval.csv,/root/sb-value-flows/exp/pm_fullsafe_light_overnight_tune_4090d/stageA_300k_V2_actor_0p005_cube-triple-play-singletask-task1-v0_seed0/sd000_20260529_232500/train.csv,,/root/sb-value-flows/reports/bigtable_expansion_4090d_v3_report.md;/root/sb-value-flows/reports/fix_2x4090_mujoco_osmesa_report.md;/root/sb-value-flows/reports/fix_2x4090_value_flows_env_report.md;/root/sb-value-flows/reports/fullsafe_light_seed_extension_4090d_report.md;/root/sb-value-flows/reports/matched_origin_vs_fullsafe_4090d_report.md;/root/sb-value-flows/reports/minimal_sb_1m_confirm_4090d_report.md;/root/sb-value-flows/reports/minimal_sb_300k_screening_4090d_report.md;/root/sb-value-flows/reports/minimal_sb_reweight_smoke_report.md;/root/sb-value-flows/reports/overnight_reliability_sb_4090d_report.md;/root/sb-value-flows/reports/pm_fullsafe_light_overnight_tune_4090d_report.md;/root/sb-value-flows/reports/postrun_4090d_after_light_tune_report.md;/root/sb-value-flows/reports/table3_pm_fullres_problem_envs_2x4090_report.md;/root/sb-value-flows/reports/table3_pm_fullsafe_light_problem_envs_2x4090_report.md;/root/sb-value-flows/reports/table3_pm_fullsafe_official_2x4090_parallel_report.md;/root/sb-value-flows/reports/visual_bigtable_4090d_v4_report.md;/root/sb-value-flows/reports/visual_bigtable_4090d_v5_report.md;/root/sb-value-flows/reports/visual_bigtable_4090d_v6_report.md,/root/sb-value-flows/exp/pm_fullsafe_light_overnight_tune_4090d/stageA_300k_V2_actor_0p005_cube-triple-play-singletask-task1-v0_seed0/sd000_20260529_232500,7,no,,
4090d,/root/sb-value-flows,fullsafe,fullsafe;light;overnight,COMPLETED,300k_screening,cube-triple-play-singletask-task1-v0,cube-triple-play,task1,fullsafe,000,300000,300000,0.2,-951.1,877.4,0.3,250000,,,/root/sb-value-flows/exp/pm_fullsafe_light_overnight_tune_4090d/stageA_300k_V3_energy_0p001_cube-triple-play-singletask-task1-v0_seed0/sd000_20260530_004545/eval.csv,/root/sb-value-flows/exp/pm_fullsafe_light_overnight_tune_4090d/stageA_300k_V3_energy_0p001_cube-triple-play-singletask-task1-v0_seed0/sd000_20260530_004545/train.csv,,/root/sb-value-flows/reports/bigtable_expansion_4090d_v3_report.md;/root/sb-value-flows/reports/fix_2x4090_mujoco_osmesa_report.md;/root/sb-value-flows/reports/fix_2x4090_value_flows_env_report.md;/root/sb-value-flows/reports/fullsafe_light_seed_extension_4090d_report.md;/root/sb-value-flows/reports/matched_origin_vs_fullsafe_4090d_report.md;/root/sb-value-flows/reports/minimal_sb_1m_confirm_4090d_report.md;/root/sb-value-flows/reports/minimal_sb_300k_screening_4090d_report.md;/root/sb-value-flows/reports/minimal_sb_reweight_smoke_report.md;/root/sb-value-flows/reports/overnight_reliability_sb_4090d_report.md;/root/sb-value-flows/reports/pm_fullsafe_light_overnight_tune_4090d_report.md;/root/sb-value-flows/reports/postrun_4090d_after_light_tune_report.md;/root/sb-value-flows/reports/table3_pm_fullres_problem_envs_2x4090_report.md;/root/sb-value-flows/reports/table3_pm_fullsafe_light_problem_envs_2x4090_report.md;/root/sb-value-flows/reports/table3_pm_fullsafe_official_2x4090_parallel_report.md;/root/sb-value-flows/reports/visual_bigtable_4090d_v4_report.md;/root/sb-value-flows/reports/visual_bigtable_4090d_v5_report.md;/root/sb-value-flows/reports/visual_bigtable_4090d_v6_report.md,/root/sb-value-flows/exp/pm_fullsafe_light_overnight_tune_4090d/stageA_300k_V3_energy_0p001_cube-triple-play-singletask-task1-v0_seed0/sd000_20260530_004545,7,no,,
4090d,/root/sb-value-flows,fullsafe,fullsafe;light;overnight,COMPLETED,300k_screening,cube-triple-play-singletask-task1-v0,cube-triple-play,task1,fullsafe,000,300000,300000,0.5,-718,718.5,0.5,300000,,,/root/sb-value-flows/exp/pm_fullsafe_light_overnight_tune_4090d/stageA_300k_V4_no_energy_rel_cube-triple-play-singletask-task1-v0_seed0/sd000_20260530_020646/eval.csv,/root/sb-value-flows/exp/pm_fullsafe_light_overnight_tune_4090d/stageA_300k_V4_no_energy_rel_cube-triple-play-singletask-task1-v0_seed0/sd000_20260530_020646/train.csv,,/root/sb-value-flows/reports/bigtable_expansion_4090d_v3_report.md;/root/sb-value-flows/reports/fix_2x4090_mujoco_osmesa_report.md;/root/sb-value-flows/reports/fix_2x4090_value_flows_env_report.md;/root/sb-value-flows/reports/fullsafe_light_seed_extension_4090d_report.md;/root/sb-value-flows/reports/matched_origin_vs_fullsafe_4090d_report.md;/root/sb-value-flows/reports/minimal_sb_1m_confirm_4090d_report.md;/root/sb-value-flows/reports/minimal_sb_300k_screening_4090d_report.md;/root/sb-value-flows/reports/minimal_sb_reweight_smoke_report.md;/root/sb-value-flows/reports/overnight_reliability_sb_4090d_report.md;/root/sb-value-flows/reports/pm_fullsafe_light_overnight_tune_4090d_report.md;/root/sb-value-flows/reports/postrun_4090d_after_light_tune_report.md;/root/sb-value-flows/reports/table3_pm_fullres_problem_envs_2x4090_report.md;/root/sb-value-flows/reports/table3_pm_fullsafe_light_problem_envs_2x4090_report.md;/root/sb-value-flows/reports/table3_pm_fullsafe_official_2x4090_parallel_report.md;/root/sb-value-flows/reports/visual_bigtable_4090d_v4_report.md;/root/sb-value-flows/reports/visual_bigtable_4090d_v5_report.md;/root/sb-value-flows/reports/visual_bigtable_4090d_v6_report.md,/root/sb-value-flows/exp/pm_fullsafe_light_overnight_tune_4090d/stageA_300k_V4_no_energy_rel_cube-triple-play-singletask-task1-v0_seed0/sd000_20260530_020646,7,no,,
4090d,/root/sb-value-flows,fullsafe,fullsafe;light;overnight,COMPLETED,300k_screening,cube-triple-play-singletask-task1-v0,cube-triple-play,task1,fullsafe,000,300000,300000,0.5,-629.6,630.1,0.8,250000,,,/root/sb-value-flows/exp/pm_fullsafe_light_overnight_tune_4090d/stageA_300k_V5_temp_0p5_cube-triple-play-singletask-task1-v0_seed0/sd000_20260530_032749/eval.csv,/root/sb-value-flows/exp/pm_fullsafe_light_overnight_tune_4090d/stageA_300k_V5_temp_0p5_cube-triple-play-singletask-task1-v0_seed0/sd000_20260530_032749/train.csv,,/root/sb-value-flows/reports/bigtable_expansion_4090d_v3_report.md;/root/sb-value-flows/reports/fix_2x4090_mujoco_osmesa_report.md;/root/sb-value-flows/reports/fix_2x4090_value_flows_env_report.md;/root/sb-value-flows/reports/fullsafe_light_seed_extension_4090d_report.md;/root/sb-value-flows/reports/matched_origin_vs_fullsafe_4090d_report.md;/root/sb-value-flows/reports/minimal_sb_1m_confirm_4090d_report.md;/root/sb-value-flows/reports/minimal_sb_300k_screening_4090d_report.md;/root/sb-value-flows/reports/minimal_sb_reweight_smoke_report.md;/root/sb-value-flows/reports/overnight_reliability_sb_4090d_report.md;/root/sb-value-flows/reports/pm_fullsafe_light_overnight_tune_4090d_report.md;/root/sb-value-flows/reports/postrun_4090d_after_light_tune_report.md;/root/sb-value-flows/reports/table3_pm_fullres_problem_envs_2x4090_report.md;/root/sb-value-flows/reports/table3_pm_fullsafe_light_problem_envs_2x4090_report.md;/root/sb-value-flows/reports/table3_pm_fullsafe_official_2x4090_parallel_report.md;/root/sb-value-flows/reports/visual_bigtable_4090d_v4_report.md;/root/sb-value-flows/reports/visual_bigtable_4090d_v5_report.md;/root/sb-value-flows/reports/visual_bigtable_4090d_v6_report.md,/root/sb-value-flows/exp/pm_fullsafe_light_overnight_tune_4090d/stageA_300k_V5_temp_0p5_cube-triple-play-singletask-task1-v0_seed0/sd000_20260530_032749,7,no,,
4090d,/root/sb-value-flows,fullsafe,fullsafe;light;overnight,COMPLETED,300k_screening,cube-triple-play-singletask-task1-v0,cube-triple-play,task1,fullsafe,000,300000,300000,0,-1000,1000,0,1,,,/root/sb-value-flows/exp/pm_fullsafe_light_overnight_tune_4090d/stageA_300k_V6_temp_0p1_cube-triple-play-singletask-task1-v0_seed0/sd000_20260530_044820/eval.csv,/root/sb-value-flows/exp/pm_fullsafe_light_overnight_tune_4090d/stageA_300k_V6_temp_0p1_cube-triple-play-singletask-task1-v0_seed0/sd000_20260530_044820/train.csv,,/root/sb-value-flows/reports/bigtable_expansion_4090d_v3_report.md;/root/sb-value-flows/reports/fix_2x4090_mujoco_osmesa_report.md;/root/sb-value-flows/reports/fix_2x4090_value_flows_env_report.md;/root/sb-value-flows/reports/fullsafe_light_seed_extension_4090d_report.md;/root/sb-value-flows/reports/matched_origin_vs_fullsafe_4090d_report.md;/root/sb-value-flows/reports/minimal_sb_1m_confirm_4090d_report.md;/root/sb-value-flows/reports/minimal_sb_300k_screening_4090d_report.md;/root/sb-value-flows/reports/minimal_sb_reweight_smoke_report.md;/root/sb-value-flows/reports/overnight_reliability_sb_4090d_report.md;/root/sb-value-flows/reports/pm_fullsafe_light_overnight_tune_4090d_report.md;/root/sb-value-flows/reports/postrun_4090d_after_light_tune_report.md;/root/sb-value-flows/reports/table3_pm_fullres_problem_envs_2x4090_report.md;/root/sb-value-flows/reports/table3_pm_fullsafe_light_problem_envs_2x4090_report.md;/root/sb-value-flows/reports/table3_pm_fullsafe_official_2x4090_parallel_report.md;/root/sb-value-flows/reports/visual_bigtable_4090d_v4_report.md;/root/sb-value-flows/reports/visual_bigtable_4090d_v5_report.md;/root/sb-value-flows/reports/visual_bigtable_4090d_v6_report.md,/root/sb-value-flows/exp/pm_fullsafe_light_overnight_tune_4090d/stageA_300k_V6_temp_0p1_cube-triple-play-singletask-task1-v0_seed0/sd000_20260530_044820,7,no,,
4090d,/root/sb-value-flows,fullsafe,fullsafe;light;overnight,COMPLETED,1m,cube-triple-play-singletask-task1-v0,cube-triple-play,task1,fullsafe,000,1000000,1000000,1,-370.4,371.4,1,800000,1,800000,/root/sb-value-flows/exp/pm_fullsafe_light_overnight_tune_4090d/stageB_1M_V0_light_default_cube-triple-play-singletask-task1-v0_seed0/sd000_20260530_061745/eval.csv,/root/sb-value-flows/exp/pm_fullsafe_light_overnight_tune_4090d/stageB_1M_V0_light_default_cube-triple-play-singletask-task1-v0_seed0/sd000_20260530_061745/train.csv,,/root/sb-value-flows/reports/bigtable_expansion_4090d_v3_report.md;/root/sb-value-flows/reports/fix_2x4090_mujoco_osmesa_report.md;/root/sb-value-flows/reports/fix_2x4090_value_flows_env_report.md;/root/sb-value-flows/reports/fullsafe_light_seed_extension_4090d_report.md;/root/sb-value-flows/reports/matched_origin_vs_fullsafe_4090d_report.md;/root/sb-value-flows/reports/minimal_sb_1m_confirm_4090d_report.md;/root/sb-value-flows/reports/minimal_sb_300k_screening_4090d_report.md;/root/sb-value-flows/reports/minimal_sb_reweight_smoke_report.md;/root/sb-value-flows/reports/overnight_reliability_sb_4090d_report.md;/root/sb-value-flows/reports/pm_fullsafe_light_overnight_tune_4090d_report.md;/root/sb-value-flows/reports/postrun_4090d_after_light_tune_report.md;/root/sb-value-flows/reports/table3_pm_fullres_problem_envs_2x4090_report.md;/root/sb-value-flows/reports/table3_pm_fullsafe_light_problem_envs_2x4090_report.md;/root/sb-value-flows/reports/table3_pm_fullsafe_official_2x4090_parallel_report.md;/root/sb-value-flows/reports/visual_bigtable_4090d_v4_report.md;/root/sb-value-flows/reports/visual_bigtable_4090d_v5_report.md;/root/sb-value-flows/reports/visual_bigtable_4090d_v6_report.md,/root/sb-value-flows/exp/pm_fullsafe_light_overnight_tune_4090d/stageB_1M_V0_light_default_cube-triple-play-singletask-task1-v0_seed0/sd000_20260530_061745,21,no,,
4090d,/root/sb-value-flows,fullsafe,fullsafe;light;overnight,COMPLETED,1m,cube-triple-play-singletask-task1-v0,cube-triple-play,task1,fullsafe,000,1000000,1000000,0.1,-1052.6,923.4,0.4,850000,0.4,850000,/root/sb-value-flows/exp/pm_fullsafe_light_overnight_tune_4090d/stageB_1M_V5_temp_0p5_cube-triple-play-singletask-task1-v0_seed0/sd000_20260530_192216/eval.csv,/root/sb-value-flows/exp/pm_fullsafe_light_overnight_tune_4090d/stageB_1M_V5_temp_0p5_cube-triple-play-singletask-task1-v0_seed0/sd000_20260530_192216/train.csv,,/root/sb-value-flows/reports/bigtable_expansion_4090d_v3_report.md;/root/sb-value-flows/reports/fix_2x4090_mujoco_osmesa_report.md;/root/sb-value-flows/reports/fix_2x4090_value_flows_env_report.md;/root/sb-value-flows/reports/fullsafe_light_seed_extension_4090d_report.md;/root/sb-value-flows/reports/matched_origin_vs_fullsafe_4090d_report.md;/root/sb-value-flows/reports/minimal_sb_1m_confirm_4090d_report.md;/root/sb-value-flows/reports/minimal_sb_300k_screening_4090d_report.md;/root/sb-value-flows/reports/minimal_sb_reweight_smoke_report.md;/root/sb-value-flows/reports/overnight_reliability_sb_4090d_report.md;/root/sb-value-flows/reports/pm_fullsafe_light_overnight_tune_4090d_report.md;/root/sb-value-flows/reports/postrun_4090d_after_light_tune_report.md;/root/sb-value-flows/reports/table3_pm_fullres_problem_envs_2x4090_report.md;/root/sb-value-flows/reports/table3_pm_fullsafe_light_problem_envs_2x4090_report.md;/root/sb-value-flows/reports/table3_pm_fullsafe_official_2x4090_parallel_report.md;/root/sb-value-flows/reports/visual_bigtable_4090d_v4_report.md;/root/sb-value-flows/reports/visual_bigtable_4090d_v5_report.md;/root/sb-value-flows/reports/visual_bigtable_4090d_v6_report.md,/root/sb-value-flows/exp/pm_fullsafe_light_overnight_tune_4090d/stageB_1M_V5_temp_0p5_cube-triple-play-singletask-task1-v0_seed0/sd000_20260530_192216,21,no,,
4090d,/root/sb-value-flows,fullsafe,fullsafe;table3;light,COMPLETED,1m,cube-triple-play-singletask-task1-v0,cube-triple-play,task1,fullsafe,000,1000000,1000000,0.8,-666.4,667.2,0.9,850000,0.9,850000,/root/sb-value-flows/exp/table3_pm_fullsafe_light_problem_envs_2x4090/cube-triple-play-singletask-task1-v0_fullsafe_light_seed0/sd000_20260527_232500/eval.csv,/root/sb-value-flows/exp/table3_pm_fullsafe_light_problem_envs_2x4090/cube-triple-play-singletask-task1-v0_fullsafe_light_seed0/sd000_20260527_232500/train.csv,,/root/sb-value-flows/reports/bigtable_expansion_4090d_v3_report.md;/root/sb-value-flows/reports/fix_2x4090_mujoco_osmesa_report.md;/root/sb-value-flows/reports/fix_2x4090_value_flows_env_report.md;/root/sb-value-flows/reports/fullsafe_light_seed_extension_4090d_report.md;/root/sb-value-flows/reports/matched_origin_vs_fullsafe_4090d_report.md;/root/sb-value-flows/reports/minimal_sb_1m_confirm_4090d_report.md;/root/sb-value-flows/reports/minimal_sb_300k_screening_4090d_report.md;/root/sb-value-flows/reports/minimal_sb_reweight_smoke_report.md;/root/sb-value-flows/reports/overnight_reliability_sb_4090d_report.md;/root/sb-value-flows/reports/pm_fullsafe_light_overnight_tune_4090d_report.md;/root/sb-value-flows/reports/postrun_4090d_after_light_tune_report.md;/root/sb-value-flows/reports/table3_pm_fullres_problem_envs_2x4090_report.md;/root/sb-value-flows/reports/table3_pm_fullsafe_light_problem_envs_2x4090_report.md;/root/sb-value-flows/reports/table3_pm_fullsafe_official_2x4090_parallel_report.md;/root/sb-value-flows/reports/visual_bigtable_4090d_v4_report.md;/root/sb-value-flows/reports/visual_bigtable_4090d_v5_report.md;/root/sb-value-flows/reports/visual_bigtable_4090d_v6_report.md,/root/sb-value-flows/exp/table3_pm_fullsafe_light_problem_envs_2x4090/cube-triple-play-singletask-task1-v0_fullsafe_light_seed0/sd000_20260527_232500,21,no,,
4090d,/root/sb-value-flows,fullsafe,fullsafe;table3,COMPLETED,1m,cube-triple-play-singletask-task1-v0,cube-triple-play,task1,fullsafe,000,1000000,1000000,0,-1226.5,1000,0.7,850000,0.7,850000,/root/sb-value-flows/exp/table3_pm_fullsafe_official_2x4090_parallel/cube-triple-play-singletask-task1-v0_pm_fullsafe_seed0/sd000_20260526_164248/eval.csv,/root/sb-value-flows/exp/table3_pm_fullsafe_official_2x4090_parallel/cube-triple-play-singletask-task1-v0_pm_fullsafe_seed0/sd000_20260526_164248/train.csv,,/root/sb-value-flows/reports/bigtable_expansion_4090d_v3_report.md;/root/sb-value-flows/reports/fix_2x4090_mujoco_osmesa_report.md;/root/sb-value-flows/reports/fix_2x4090_value_flows_env_report.md;/root/sb-value-flows/reports/fullsafe_light_seed_extension_4090d_report.md;/root/sb-value-flows/reports/matched_origin_vs_fullsafe_4090d_report.md;/root/sb-value-flows/reports/minimal_sb_1m_confirm_4090d_report.md;/root/sb-value-flows/reports/minimal_sb_300k_screening_4090d_report.md;/root/sb-value-flows/reports/minimal_sb_reweight_smoke_report.md;/root/sb-value-flows/reports/overnight_reliability_sb_4090d_report.md;/root/sb-value-flows/reports/pm_fullsafe_light_overnight_tune_4090d_report.md;/root/sb-value-flows/reports/postrun_4090d_after_light_tune_report.md;/root/sb-value-flows/reports/table3_pm_fullres_problem_envs_2x4090_report.md;/root/sb-value-flows/reports/table3_pm_fullsafe_light_problem_envs_2x4090_report.md;/root/sb-value-flows/reports/table3_pm_fullsafe_official_2x4090_parallel_report.md;/root/sb-value-flows/reports/visual_bigtable_4090d_v4_report.md;/root/sb-value-flows/reports/visual_bigtable_4090d_v5_report.md;/root/sb-value-flows/reports/visual_bigtable_4090d_v6_report.md,/root/sb-value-flows/exp/table3_pm_fullsafe_official_2x4090_parallel/cube-triple-play-singletask-task1-v0_pm_fullsafe_seed0/sd000_20260526_164248,21,no,,
4090d,/root/sb-value-flows,fullsafe,fullsafe,COMPLETED,1m,cube-triple-play-singletask-task1-v0,cube-triple-play,task1,fullsafe,001,1000000,1000000,0.3,-859.3,838.6,0.5,650000,0.5,650000,/root/sb-value-flows/exp/matched_origin_vs_fullsafe_4090d/origin_cube-triple-play-singletask-task1-v0_seed1/matched_origin_cube-triple-play-singletask-task1-v0_seed1/sd001_20260531_191344/eval.csv,/root/sb-value-flows/exp/matched_origin_vs_fullsafe_4090d/origin_cube-triple-play-singletask-task1-v0_seed1/matched_origin_cube-triple-play-singletask-task1-v0_seed1/sd001_20260531_191344/train.csv,,/root/sb-value-flows/reports/bigtable_expansion_4090d_v3_report.md;/root/sb-value-flows/reports/fix_2x4090_mujoco_osmesa_report.md;/root/sb-value-flows/reports/fix_2x4090_value_flows_env_report.md;/root/sb-value-flows/reports/fullsafe_light_seed_extension_4090d_report.md;/root/sb-value-flows/reports/matched_origin_vs_fullsafe_4090d_report.md;/root/sb-value-flows/reports/minimal_sb_1m_confirm_4090d_report.md;/root/sb-value-flows/reports/minimal_sb_300k_screening_4090d_report.md;/root/sb-value-flows/reports/minimal_sb_reweight_smoke_report.md;/root/sb-value-flows/reports/overnight_reliability_sb_4090d_report.md;/root/sb-value-flows/reports/pm_fullsafe_light_overnight_tune_4090d_report.md;/root/sb-value-flows/reports/postrun_4090d_after_light_tune_report.md;/root/sb-value-flows/reports/table3_pm_fullres_problem_envs_2x4090_report.md;/root/sb-value-flows/reports/table3_pm_fullsafe_light_problem_envs_2x4090_report.md;/root/sb-value-flows/reports/table3_pm_fullsafe_official_2x4090_parallel_report.md;/root/sb-value-flows/reports/visual_bigtable_4090d_v4_report.md;/root/sb-value-flows/reports/visual_bigtable_4090d_v5_report.md;/root/sb-value-flows/reports/visual_bigtable_4090d_v6_report.md,/root/sb-value-flows/exp/matched_origin_vs_fullsafe_4090d/origin_cube-triple-play-singletask-task1-v0_seed1/matched_origin_cube-triple-play-singletask-task1-v0_seed1/sd001_20260531_191344,21,no,,
