scenario,panel,env,method,method_label,seed,step,success,run_dir,used_in_final_figure
cube-double,cube-double task4,cube-double-play-singletask-task4-v0,ours,Ours,3,950000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_final_cube-double_ours_final1m_r1p0_lam1e-3_tau0p3_seed3/o2o_final_cube-double_ours_final1m_r1p0_lam1e-3_tau0p3_seed3/sd003_20260705_213441,True
cube-double,cube-double task4,cube-double-play-singletask-task4-v0,ours,Ours,3,1000000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_final_cube-double_ours_final1m_r1p0_lam1e-3_tau0p3_seed3/o2o_final_cube-double_ours_final1m_r1p0_lam1e-3_tau0p3_seed3/sd003_20260705_213441,True
cube-double,cube-double task4,cube-double-play-singletask-task4-v0,value_flows,Value Flows,2,0,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_final_cube-double_value_flows_final1m_r1p0_default_seed2/o2o_final_cube-double_value_flows_final1m_r1p0_default_seed2/sd002_20260705_005858,True
cube-double,cube-double task4,cube-double-play-singletask-task4-v0,value_flows,Value Flows,2,1,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_final_cube-double_value_flows_final1m_r1p0_default_seed2/o2o_final_cube-double_value_flows_final1m_r1p0_default_seed2/sd002_20260705_005858,True
cube-double,cube-double task4,cube-double-play-singletask-task4-v0,value_flows,Value Flows,2,50000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_final_cube-double_value_flows_final1m_r1p0_default_seed2/o2o_final_cube-double_value_flows_final1m_r1p0_default_seed2/sd002_20260705_005858,True
cube-double,cube-double task4,cube-double-play-singletask-task4-v0,value_flows,Value Flows,2,100000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_final_cube-double_value_flows_final1m_r1p0_default_seed2/o2o_final_cube-double_value_flows_final1m_r1p0_default_seed2/sd002_20260705_005858,True
cube-double,cube-double task4,cube-double-play-singletask-task4-v0,value_flows,Value Flows,2,150000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_final_cube-double_value_flows_final1m_r1p0_default_seed2/o2o_final_cube-double_value_flows_final1m_r1p0_default_seed2/sd002_20260705_005858,True
cube-double,cube-double task4,cube-double-play-singletask-task4-v0,value_flows,Value Flows,2,200000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_final_cube-double_value_flows_final1m_r1p0_default_seed2/o2o_final_cube-double_value_flows_final1m_r1p0_default_seed2/sd002_20260705_005858,True
cube-double,cube-double task4,cube-double-play-singletask-task4-v0,value_flows,Value Flows,2,250000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_final_cube-double_value_flows_final1m_r1p0_default_seed2/o2o_final_cube-double_value_flows_final1m_r1p0_default_seed2/sd002_20260705_005858,True
cube-double,cube-double task4,cube-double-play-singletask-task4-v0,value_flows,Value Flows,2,300000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_final_cube-double_value_flows_final1m_r1p0_default_seed2/o2o_final_cube-double_value_flows_final1m_r1p0_default_seed2/sd002_20260705_005858,True
cube-double,cube-double task4,cube-double-play-singletask-task4-v0,value_flows,Value Flows,2,350000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_final_cube-double_value_flows_final1m_r1p0_default_seed2/o2o_final_cube-double_value_flows_final1m_r1p0_default_seed2/sd002_20260705_005858,True
cube-double,cube-double task4,cube-double-play-singletask-task4-v0,value_flows,Value Flows,2,400000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_final_cube-double_value_flows_final1m_r1p0_default_seed2/o2o_final_cube-double_value_flows_final1m_r1p0_default_seed2/sd002_20260705_005858,True
cube-double,cube-double task4,cube-double-play-singletask-task4-v0,value_flows,Value Flows,2,450000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_final_cube-double_value_flows_final1m_r1p0_default_seed2/o2o_final_cube-double_value_flows_final1m_r1p0_default_seed2/sd002_20260705_005858,True
cube-double,cube-double task4,cube-double-play-singletask-task4-v0,value_flows,Value Flows,2,500000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_final_cube-double_value_flows_final1m_r1p0_default_seed2/o2o_final_cube-double_value_flows_final1m_r1p0_default_seed2/sd002_20260705_005858,True
cube-double,cube-double task4,cube-double-play-singletask-task4-v0,value_flows,Value Flows,2,550000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_final_cube-double_value_flows_final1m_r1p0_default_seed2/o2o_final_cube-double_value_flows_final1m_r1p0_default_seed2/sd002_20260705_005858,True
cube-double,cube-double task4,cube-double-play-singletask-task4-v0,value_flows,Value Flows,2,600000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_final_cube-double_value_flows_final1m_r1p0_default_seed2/o2o_final_cube-double_value_flows_final1m_r1p0_default_seed2/sd002_20260705_005858,True
cube-double,cube-double task4,cube-double-play-singletask-task4-v0,value_flows,Value Flows,2,650000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_final_cube-double_value_flows_final1m_r1p0_default_seed2/o2o_final_cube-double_value_flows_final1m_r1p0_default_seed2/sd002_20260705_005858,True
cube-double,cube-double task4,cube-double-play-singletask-task4-v0,value_flows,Value Flows,2,700000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_final_cube-double_value_flows_final1m_r1p0_default_seed2/o2o_final_cube-double_value_flows_final1m_r1p0_default_seed2/sd002_20260705_005858,True
cube-double,cube-double task4,cube-double-play-singletask-task4-v0,value_flows,Value Flows,2,750000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_final_cube-double_value_flows_final1m_r1p0_default_seed2/o2o_final_cube-double_value_flows_final1m_r1p0_default_seed2/sd002_20260705_005858,True
cube-double,cube-double task4,cube-double-play-singletask-task4-v0,value_flows,Value Flows,2,800000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_final_cube-double_value_flows_final1m_r1p0_default_seed2/o2o_final_cube-double_value_flows_final1m_r1p0_default_seed2/sd002_20260705_005858,True
cube-double,cube-double task4,cube-double-play-singletask-task4-v0,value_flows,Value Flows,2,850000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_final_cube-double_value_flows_final1m_r1p0_default_seed2/o2o_final_cube-double_value_flows_final1m_r1p0_default_seed2/sd002_20260705_005858,True
cube-double,cube-double task4,cube-double-play-singletask-task4-v0,value_flows,Value Flows,2,900000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_final_cube-double_value_flows_final1m_r1p0_default_seed2/o2o_final_cube-double_value_flows_final1m_r1p0_default_seed2/sd002_20260705_005858,True
cube-double,cube-double task4,cube-double-play-singletask-task4-v0,value_flows,Value Flows,2,950000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_final_cube-double_value_flows_final1m_r1p0_default_seed2/o2o_final_cube-double_value_flows_final1m_r1p0_default_seed2/sd002_20260705_005858,True
cube-double,cube-double task4,cube-double-play-singletask-task4-v0,value_flows,Value Flows,2,1000000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_final_cube-double_value_flows_final1m_r1p0_default_seed2/o2o_final_cube-double_value_flows_final1m_r1p0_default_seed2/sd002_20260705_005858,True
cube-double,cube-double task4,cube-double-play-singletask-task4-v0,value_flows,Value Flows,3,0,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_final_cube-double_value_flows_final1m_r1p0_default_seed3/o2o_final_cube-double_value_flows_final1m_r1p0_default_seed3/sd003_20260706_213516,True
cube-double,cube-double task4,cube-double-play-singletask-task4-v0,value_flows,Value Flows,3,1,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_final_cube-double_value_flows_final1m_r1p0_default_seed3/o2o_final_cube-double_value_flows_final1m_r1p0_default_seed3/sd003_20260706_213516,True
cube-double,cube-double task4,cube-double-play-singletask-task4-v0,value_flows,Value Flows,3,50000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_final_cube-double_value_flows_final1m_r1p0_default_seed3/o2o_final_cube-double_value_flows_final1m_r1p0_default_seed3/sd003_20260706_213516,True
cube-double,cube-double task4,cube-double-play-singletask-task4-v0,value_flows,Value Flows,3,100000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_final_cube-double_value_flows_final1m_r1p0_default_seed3/o2o_final_cube-double_value_flows_final1m_r1p0_default_seed3/sd003_20260706_213516,True
cube-double,cube-double task4,cube-double-play-singletask-task4-v0,value_flows,Value Flows,3,150000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_final_cube-double_value_flows_final1m_r1p0_default_seed3/o2o_final_cube-double_value_flows_final1m_r1p0_default_seed3/sd003_20260706_213516,True
cube-double,cube-double task4,cube-double-play-singletask-task4-v0,value_flows,Value Flows,3,200000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_final_cube-double_value_flows_final1m_r1p0_default_seed3/o2o_final_cube-double_value_flows_final1m_r1p0_default_seed3/sd003_20260706_213516,True
cube-double,cube-double task4,cube-double-play-singletask-task4-v0,value_flows,Value Flows,3,250000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_final_cube-double_value_flows_final1m_r1p0_default_seed3/o2o_final_cube-double_value_flows_final1m_r1p0_default_seed3/sd003_20260706_213516,True
cube-double,cube-double task4,cube-double-play-singletask-task4-v0,value_flows,Value Flows,3,300000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_final_cube-double_value_flows_final1m_r1p0_default_seed3/o2o_final_cube-double_value_flows_final1m_r1p0_default_seed3/sd003_20260706_213516,True
cube-double,cube-double task4,cube-double-play-singletask-task4-v0,value_flows,Value Flows,3,350000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_final_cube-double_value_flows_final1m_r1p0_default_seed3/o2o_final_cube-double_value_flows_final1m_r1p0_default_seed3/sd003_20260706_213516,True
cube-double,cube-double task4,cube-double-play-singletask-task4-v0,value_flows,Value Flows,3,400000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_final_cube-double_value_flows_final1m_r1p0_default_seed3/o2o_final_cube-double_value_flows_final1m_r1p0_default_seed3/sd003_20260706_213516,True
cube-double,cube-double task4,cube-double-play-singletask-task4-v0,value_flows,Value Flows,3,450000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_final_cube-double_value_flows_final1m_r1p0_default_seed3/o2o_final_cube-double_value_flows_final1m_r1p0_default_seed3/sd003_20260706_213516,True
cube-double,cube-double task4,cube-double-play-singletask-task4-v0,value_flows,Value Flows,3,500000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_final_cube-double_value_flows_final1m_r1p0_default_seed3/o2o_final_cube-double_value_flows_final1m_r1p0_default_seed3/sd003_20260706_213516,True
cube-double,cube-double task4,cube-double-play-singletask-task4-v0,value_flows,Value Flows,3,550000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_final_cube-double_value_flows_final1m_r1p0_default_seed3/o2o_final_cube-double_value_flows_final1m_r1p0_default_seed3/sd003_20260706_213516,True
cube-double,cube-double task4,cube-double-play-singletask-task4-v0,value_flows,Value Flows,3,600000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_final_cube-double_value_flows_final1m_r1p0_default_seed3/o2o_final_cube-double_value_flows_final1m_r1p0_default_seed3/sd003_20260706_213516,True
cube-double,cube-double task4,cube-double-play-singletask-task4-v0,value_flows,Value Flows,3,650000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_final_cube-double_value_flows_final1m_r1p0_default_seed3/o2o_final_cube-double_value_flows_final1m_r1p0_default_seed3/sd003_20260706_213516,True
cube-double,cube-double task4,cube-double-play-singletask-task4-v0,value_flows,Value Flows,3,700000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_final_cube-double_value_flows_final1m_r1p0_default_seed3/o2o_final_cube-double_value_flows_final1m_r1p0_default_seed3/sd003_20260706_213516,True
cube-double,cube-double task4,cube-double-play-singletask-task4-v0,value_flows,Value Flows,3,750000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_final_cube-double_value_flows_final1m_r1p0_default_seed3/o2o_final_cube-double_value_flows_final1m_r1p0_default_seed3/sd003_20260706_213516,True
cube-double,cube-double task4,cube-double-play-singletask-task4-v0,value_flows,Value Flows,3,800000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_final_cube-double_value_flows_final1m_r1p0_default_seed3/o2o_final_cube-double_value_flows_final1m_r1p0_default_seed3/sd003_20260706_213516,True
cube-double,cube-double task4,cube-double-play-singletask-task4-v0,value_flows,Value Flows,3,850000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_final_cube-double_value_flows_final1m_r1p0_default_seed3/o2o_final_cube-double_value_flows_final1m_r1p0_default_seed3/sd003_20260706_213516,True
cube-double,cube-double task4,cube-double-play-singletask-task4-v0,value_flows,Value Flows,3,900000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_final_cube-double_value_flows_final1m_r1p0_default_seed3/o2o_final_cube-double_value_flows_final1m_r1p0_default_seed3/sd003_20260706_213516,True
cube-double,cube-double task4,cube-double-play-singletask-task4-v0,value_flows,Value Flows,3,950000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_final_cube-double_value_flows_final1m_r1p0_default_seed3/o2o_final_cube-double_value_flows_final1m_r1p0_default_seed3/sd003_20260706_213516,True
cube-double,cube-double task4,cube-double-play-singletask-task4-v0,value_flows,Value Flows,3,1000000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_final_cube-double_value_flows_final1m_r1p0_default_seed3/o2o_final_cube-double_value_flows_final1m_r1p0_default_seed3/sd003_20260706_213516,True
puzzle-4x4,puzzle-4x4 task3,puzzle-4x4-play-singletask-task3-v0,fql,FQL,2,0,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_final_puzzle-4x4_fql_final1m_r1p0_default_seed2/o2o_final_puzzle-4x4_fql_final1m_r1p0_default_seed2/sd002_20260705_153922,True
puzzle-4x4,puzzle-4x4 task3,puzzle-4x4-play-singletask-task3-v0,fql,FQL,2,1,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_final_puzzle-4x4_fql_final1m_r1p0_default_seed2/o2o_final_puzzle-4x4_fql_final1m_r1p0_default_seed2/sd002_20260705_153922,True
puzzle-4x4,puzzle-4x4 task3,puzzle-4x4-play-singletask-task3-v0,fql,FQL,2,50000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_final_puzzle-4x4_fql_final1m_r1p0_default_seed2/o2o_final_puzzle-4x4_fql_final1m_r1p0_default_seed2/sd002_20260705_153922,True
puzzle-4x4,puzzle-4x4 task3,puzzle-4x4-play-singletask-task3-v0,fql,FQL,2,100000,0.2,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_final_puzzle-4x4_fql_final1m_r1p0_default_seed2/o2o_final_puzzle-4x4_fql_final1m_r1p0_default_seed2/sd002_20260705_153922,True
puzzle-4x4,puzzle-4x4 task3,puzzle-4x4-play-singletask-task3-v0,fql,FQL,2,150000,0.9,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_final_puzzle-4x4_fql_final1m_r1p0_default_seed2/o2o_final_puzzle-4x4_fql_final1m_r1p0_default_seed2/sd002_20260705_153922,True
puzzle-4x4,puzzle-4x4 task3,puzzle-4x4-play-singletask-task3-v0,fql,FQL,2,200000,1.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_final_puzzle-4x4_fql_final1m_r1p0_default_seed2/o2o_final_puzzle-4x4_fql_final1m_r1p0_default_seed2/sd002_20260705_153922,True
puzzle-4x4,puzzle-4x4 task3,puzzle-4x4-play-singletask-task3-v0,fql,FQL,2,250000,1.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_final_puzzle-4x4_fql_final1m_r1p0_default_seed2/o2o_final_puzzle-4x4_fql_final1m_r1p0_default_seed2/sd002_20260705_153922,True
puzzle-4x4,puzzle-4x4 task3,puzzle-4x4-play-singletask-task3-v0,fql,FQL,2,300000,0.9,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_final_puzzle-4x4_fql_final1m_r1p0_default_seed2/o2o_final_puzzle-4x4_fql_final1m_r1p0_default_seed2/sd002_20260705_153922,True
puzzle-4x4,puzzle-4x4 task3,puzzle-4x4-play-singletask-task3-v0,fql,FQL,2,350000,1.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_final_puzzle-4x4_fql_final1m_r1p0_default_seed2/o2o_final_puzzle-4x4_fql_final1m_r1p0_default_seed2/sd002_20260705_153922,True
puzzle-4x4,puzzle-4x4 task3,puzzle-4x4-play-singletask-task3-v0,fql,FQL,2,400000,1.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_final_puzzle-4x4_fql_final1m_r1p0_default_seed2/o2o_final_puzzle-4x4_fql_final1m_r1p0_default_seed2/sd002_20260705_153922,True
puzzle-4x4,puzzle-4x4 task3,puzzle-4x4-play-singletask-task3-v0,fql,FQL,2,450000,1.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_final_puzzle-4x4_fql_final1m_r1p0_default_seed2/o2o_final_puzzle-4x4_fql_final1m_r1p0_default_seed2/sd002_20260705_153922,True
puzzle-4x4,puzzle-4x4 task3,puzzle-4x4-play-singletask-task3-v0,fql,FQL,2,500000,1.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_final_puzzle-4x4_fql_final1m_r1p0_default_seed2/o2o_final_puzzle-4x4_fql_final1m_r1p0_default_seed2/sd002_20260705_153922,True
puzzle-4x4,puzzle-4x4 task3,puzzle-4x4-play-singletask-task3-v0,fql,FQL,2,550000,1.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_final_puzzle-4x4_fql_final1m_r1p0_default_seed2/o2o_final_puzzle-4x4_fql_final1m_r1p0_default_seed2/sd002_20260705_153922,True
puzzle-4x4,puzzle-4x4 task3,puzzle-4x4-play-singletask-task3-v0,fql,FQL,2,600000,1.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_final_puzzle-4x4_fql_final1m_r1p0_default_seed2/o2o_final_puzzle-4x4_fql_final1m_r1p0_default_seed2/sd002_20260705_153922,True
puzzle-4x4,puzzle-4x4 task3,puzzle-4x4-play-singletask-task3-v0,fql,FQL,2,650000,1.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_final_puzzle-4x4_fql_final1m_r1p0_default_seed2/o2o_final_puzzle-4x4_fql_final1m_r1p0_default_seed2/sd002_20260705_153922,True
puzzle-4x4,puzzle-4x4 task3,puzzle-4x4-play-singletask-task3-v0,fql,FQL,2,700000,1.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_final_puzzle-4x4_fql_final1m_r1p0_default_seed2/o2o_final_puzzle-4x4_fql_final1m_r1p0_default_seed2/sd002_20260705_153922,True
puzzle-4x4,puzzle-4x4 task3,puzzle-4x4-play-singletask-task3-v0,fql,FQL,2,750000,1.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_final_puzzle-4x4_fql_final1m_r1p0_default_seed2/o2o_final_puzzle-4x4_fql_final1m_r1p0_default_seed2/sd002_20260705_153922,True
