run_id,server,machine_tag,root_path,eval_csv,train_csv,command_txt,domain,task_id,env,config_name,method_group,seed,target_steps,final_step,status,final_success,final_return,final_length,best_peak_success,best_peak_step,best_peak_return,best_peak_length,peak_after_500k_success,peak_after_500k_step,drop_final_from_peak,trajectory_short,has_train_csv,has_command_txt,has_checkpoint,notes,source_kind,source_file
single4090__stageA_300k__puzzle-4x4-play-singletask-task1-v0__R2_residual_disagree_lam0p001__seed2__300000,single4090,single4090-selective,/root/autodl-tmp/sb-value-flows-runs,/root/autodl-tmp/sb-value-flows-runs/selective_state_tuning_single4090/exp/stageA_300k_puzzle_4x4_task1_R2_residual_disagree_lam0p001_seed2/sd002_20260615_224116/eval.csv,/root/autodl-tmp/sb-value-flows-runs/selective_state_tuning_single4090/exp/stageA_300k_puzzle_4x4_task1_R2_residual_disagree_lam0p001_seed2/sd002_20260615_224116/train.csv,/root/autodl-tmp/sb-value-flows-runs/selective_state_tuning_single4090/exp/stageA_300k_puzzle_4x4_task1_R2_residual_disagree_lam0p001_seed2/sd002_20260615_224116/command.txt,puzzle-4x4-play,task1,puzzle-4x4-play-singletask-task1-v0,R2_residual_disagree_lam0p001,R2,2,300000,300000,completed_300k,0.2,-2481.4,493.5,0.5,250000,,,,,-0.3,,True,True,,lightweight_source=results/experiment_runs.csv,lightweight_csv,results/experiment_runs.csv
single4090__stageA_300k__puzzle-4x4-play-singletask-task1-v0__R3_residual_disagree_typicality_lam0p001__seed2__300000,single4090,single4090-selective,/root/autodl-tmp/sb-value-flows-runs,/root/autodl-tmp/sb-value-flows-runs/selective_state_tuning_single4090/exp/stageA_300k_puzzle_4x4_task1_R3_residual_disagree_typicality_lam0p001_seed2/sd002_20260615_235715/eval.csv,/root/autodl-tmp/sb-value-flows-runs/selective_state_tuning_single4090/exp/stageA_300k_puzzle_4x4_task1_R3_residual_disagree_typicality_lam0p001_seed2/sd002_20260615_235715/train.csv,/root/autodl-tmp/sb-value-flows-runs/selective_state_tuning_single4090/exp/stageA_300k_puzzle_4x4_task1_R3_residual_disagree_typicality_lam0p001_seed2/sd002_20260615_235715/command.txt,puzzle-4x4-play,task1,puzzle-4x4-play-singletask-task1-v0,R3_residual_disagree_typicality_lam0p001,R3,2,300000,300000,completed_300k,0.3,-2184.3,424.6,0.4,200000,,,,,-0.10000000000000003,,True,True,,lightweight_source=results/experiment_runs.csv,lightweight_csv,results/experiment_runs.csv
single4090__audit__puzzle-4x4-play-singletask-task2-v0__A1_action_std_lam0p001__seed2__300000__sd002_20260610_174334,single4090-new,seetacloud-cqa1-31499,/root/sb-value-flows/exp,/root/sb-value-flows/exp/bad_task_repair_single4090/stageA_300k_puzzle_4x4_task2_A1_action_std_lam0p001_seed2/sd002_20260610_174334/eval.csv,/root/sb-value-flows/exp/bad_task_repair_single4090/stageA_300k_puzzle_4x4_task2_A1_action_std_lam0p001_seed2/sd002_20260610_174334/train.csv,,puzzle-4x4-play,task2,puzzle-4x4-play-singletask-task2-v0,A1_action_std_lam0p001,A1,2,300000,300000,completed_300k,0.1,-1684.0,480.9,0.1,300000,-1684.0,480.9,,,0.0,1:0 -> 100k:0 -> 200k:0 -> 300k:0.1,True,False,False,,eval_csv,/root/sb-value-flows/exp/bad_task_repair_single4090/stageA_300k_puzzle_4x4_task2_A1_action_std_lam0p001_seed2/sd002_20260610_174334/eval.csv
single4090__audit__puzzle-4x4-play-singletask-task2-v0__A2_action_std_lam0p003__seed2__300000__sd002_20260610_185833,single4090-new,seetacloud-cqa1-31499,/root/sb-value-flows/exp,/root/sb-value-flows/exp/bad_task_repair_single4090/stageA_300k_puzzle_4x4_task2_A2_action_std_lam0p003_seed2/sd002_20260610_185833/eval.csv,/root/sb-value-flows/exp/bad_task_repair_single4090/stageA_300k_puzzle_4x4_task2_A2_action_std_lam0p003_seed2/sd002_20260610_185833/train.csv,,puzzle-4x4-play,task2,puzzle-4x4-play-singletask-task2-v0,A2_action_std_lam0p003,A2,2,300000,300000,completed_300k,0.2,-1507.5,482.6,0.2,300000,-1507.5,482.6,,,0.0,1:0 -> 100k:0 -> 200k:0 -> 300k:0.2,True,False,False,,eval_csv,/root/sb-value-flows/exp/bad_task_repair_single4090/stageA_300k_puzzle_4x4_task2_A2_action_std_lam0p003_seed2/sd002_20260610_185833/eval.csv
single4090__audit__puzzle-4x4-play-singletask-task2-v0__MinimalSB_lam0p0003__seed2__300000__sd002_20260610_151334,single4090-new,seetacloud-cqa1-31499,/root/sb-value-flows/exp,/root/sb-value-flows/exp/bad_task_repair_single4090/stageA_300k_puzzle_4x4_task2_MinimalSB_lam0p0003_seed2/sd002_20260610_151334/eval.csv,/root/sb-value-flows/exp/bad_task_repair_single4090/stageA_300k_puzzle_4x4_task2_MinimalSB_lam0p0003_seed2/sd002_20260610_151334/train.csv,,puzzle-4x4-play,task2,puzzle-4x4-play-singletask-task2-v0,MinimalSB_lam0p0003,MinimalSB,2,300000,300000,completed_300k,0.1,-1489.6,493.0,0.4,100000,-1626.8,432.8,,,-0.30000000000000004,1:0 -> 100k:0.4 -> 200k:0.2 -> 300k:0.1,True,False,False,,eval_csv,/root/sb-value-flows/exp/bad_task_repair_single4090/stageA_300k_puzzle_4x4_task2_MinimalSB_lam0p0003_seed2/sd002_20260610_151334/eval.csv
single4090__audit__puzzle-4x4-play-singletask-task2-v0__MinimalSB_lam0p001__seed0__1000000__sd000_20260614_014306,single4090-new,seetacloud-cqa1-31499,/root/sb-value-flows/exp,/root/sb-value-flows/exp/bad_task_repair_single4090/stageB_seedext_1m_puzzle_4x4_task2_MinimalSB_lam0p001_seed0/sd000_20260614_014306/eval.csv,/root/sb-value-flows/exp/bad_task_repair_single4090/stageB_seedext_1m_puzzle_4x4_task2_MinimalSB_lam0p001_seed0/sd000_20260614_014306/train.csv,,puzzle-4x4-play,task2,puzzle-4x4-play-singletask-task2-v0,MinimalSB_lam0p001,MinimalSB,0,1000000,1000000,completed_1m,0.4,-1319.6,447.4,0.6,950000,-1306.7,423.0,0.6,950000,-0.19999999999999996,1:0 -> 100k:0 -> 200k:0 -> 300k:0.3 -> 400k:0.2 -> 500k:0.3 -> 600k:0.2 -> 700k:0.3 -> 800k:0.1 -> 900k:0.2 -> 1000k:0.4,True,False,False,,eval_csv,/root/sb-value-flows/exp/bad_task_repair_single4090/stageB_seedext_1m_puzzle_4x4_task2_MinimalSB_lam0p001_seed0/sd000_20260614_014306/eval.csv
single4090__audit__puzzle-4x4-play-singletask-task2-v0__MinimalSB_lam0p001__seed1__1000000__sd001_20260614_055017,single4090-new,seetacloud-cqa1-31499,/root/sb-value-flows/exp,/root/sb-value-flows/exp/bad_task_repair_single4090/stageB_seedext_1m_puzzle_4x4_task2_MinimalSB_lam0p001_seed1/sd001_20260614_055017/eval.csv,/root/sb-value-flows/exp/bad_task_repair_single4090/stageB_seedext_1m_puzzle_4x4_task2_MinimalSB_lam0p001_seed1/sd001_20260614_055017/train.csv,,puzzle-4x4-play,task2,puzzle-4x4-play-singletask-task2-v0,MinimalSB_lam0p001,MinimalSB,1,1000000,1000000,completed_1m,0.1,-1551.6,481.1,0.6,900000,-1187.6,392.9,0.6,900000,-0.5,1:0 -> 100k:0.2 -> 200k:0 -> 300k:0.1 -> 400k:0 -> 500k:0.2 -> 600k:0 -> 700k:0 -> 800k:0.2 -> 900k:0.6 -> 1000k:0.1,True,False,False,,eval_csv,/root/sb-value-flows/exp/bad_task_repair_single4090/stageB_seedext_1m_puzzle_4x4_task2_MinimalSB_lam0p001_seed1/sd001_20260614_055017/eval.csv
single4090__audit__puzzle-4x4-play-singletask-task2-v0__MinimalSB_lam0p001__seed2__300000__sd002_20260610_162826,single4090-new,seetacloud-cqa1-31499,/root/sb-value-flows/exp,/root/sb-value-flows/exp/bad_task_repair_single4090/stageA_300k_puzzle_4x4_task2_MinimalSB_lam0p001_seed2/sd002_20260610_162826/eval.csv,/root/sb-value-flows/exp/bad_task_repair_single4090/stageA_300k_puzzle_4x4_task2_MinimalSB_lam0p001_seed2/sd002_20260610_162826/train.csv,,puzzle-4x4-play,task2,puzzle-4x4-play-singletask-task2-v0,MinimalSB_lam0p001,MinimalSB,2,300000,300000,completed_300k,0.2,-1495.5,454.2,0.5,250000,-1270.9,412.0,,,-0.3,1:0 -> 100k:0.1 -> 200k:0 -> 300k:0.2,True,False,False,,eval_csv,/root/sb-value-flows/exp/bad_task_repair_single4090/stageA_300k_puzzle_4x4_task2_MinimalSB_lam0p001_seed2/sd002_20260610_162826/eval.csv
single4090__audit__puzzle-4x4-play-singletask-task2-v0__MinimalSB_lam0p001__seed2__1000000__sd002_20260613_213740,single4090-new,seetacloud-cqa1-31499,/root/sb-value-flows/exp,/root/sb-value-flows/exp/bad_task_repair_single4090/stageB_seed2_1m_puzzle_4x4_task2_MinimalSB_lam0p001_seed2/sd002_20260613_213740/eval.csv,/root/sb-value-flows/exp/bad_task_repair_single4090/stageB_seed2_1m_puzzle_4x4_task2_MinimalSB_lam0p001_seed2/sd002_20260613_213740/train.csv,,puzzle-4x4-play,task2,puzzle-4x4-play-singletask-task2-v0,MinimalSB_lam0p001,MinimalSB,2,1000000,1000000,completed_1m,0.5,-1351.2,419.3,0.5,600000,-1253.3,379.9,0.5,600000,0.0,1:0 -> 100k:0.2 -> 200k:0 -> 300k:0.4 -> 400k:0.2 -> 500k:0.2 -> 600k:0.5 -> 700k:0.5 -> 800k:0.2 -> 900k:0.4 -> 1000k:0.5,True,False,False,,eval_csv,/root/sb-value-flows/exp/bad_task_repair_single4090/stageB_seed2_1m_puzzle_4x4_task2_MinimalSB_lam0p001_seed2/sd002_20260613_213740/eval.csv
single4090__audit__puzzle-4x4-play-singletask-task2-v0__P0_particle__seed2__300000__sd002_20260610_135827,single4090-new,seetacloud-cqa1-31499,/root/sb-value-flows/exp,/root/sb-value-flows/exp/bad_task_repair_single4090/stageA_300k_puzzle_4x4_task2_P0_particle_seed2/sd002_20260610_135827/eval.csv,/root/sb-value-flows/exp/bad_task_repair_single4090/stageA_300k_puzzle_4x4_task2_P0_particle_seed2/sd002_20260610_135827/train.csv,,puzzle-4x4-play,task2,puzzle-4x4-play-singletask-task2-v0,P0_particle,P0,2,300000,300000,completed_300k,0.0,-1548.5,500.0,0.3,250000,-1403.1,451.4,,,-0.3,1:0 -> 100k:0.1 -> 200k:0 -> 300k:0,True,False,False,,eval_csv,/root/sb-value-flows/exp/bad_task_repair_single4090/stageA_300k_puzzle_4x4_task2_P0_particle_seed2/sd002_20260610_135827/eval.csv
single4090__audit__puzzle-4x4-play-singletask-task2-v0__R2_residual_disagree_lam0p001__seed2__300000__sd002_20260610_201338,single4090-new,seetacloud-cqa1-31499,/root/sb-value-flows/exp,/root/sb-value-flows/exp/bad_task_repair_single4090/stageA_300k_puzzle_4x4_task2_R2_residual_disagree_lam0p001_seed2/sd002_20260610_201338/eval.csv,/root/sb-value-flows/exp/bad_task_repair_single4090/stageA_300k_puzzle_4x4_task2_R2_residual_disagree_lam0p001_seed2/sd002_20260610_201338/train.csv,,puzzle-4x4-play,task2,puzzle-4x4-play-singletask-task2-v0,R2_residual_disagree_lam0p001,R2,2,300000,300000,completed_300k,0.0,-1521.1,500.0,0.0,1,-2000.0,500.0,,,0.0,1:0 -> 100k:0 -> 200k:0 -> 300k:0,True,False,False,,eval_csv,/root/sb-value-flows/exp/bad_task_repair_single4090/stageA_300k_puzzle_4x4_task2_R2_residual_disagree_lam0p001_seed2/sd002_20260610_201338/eval.csv
single4090__audit__puzzle-4x4-play-singletask-task2-v0__R3_residual_disagree_typicality_lam0p001__seed2__300000__sd002_20260610_212924,single4090-new,seetacloud-cqa1-31499,/root/sb-value-flows/exp,/root/sb-value-flows/exp/bad_task_repair_single4090/stageA_300k_puzzle_4x4_task2_R3_residual_disagree_typicality_lam0p001_seed2/sd002_20260610_212924/eval.csv,/root/sb-value-flows/exp/bad_task_repair_single4090/stageA_300k_puzzle_4x4_task2_R3_residual_disagree_typicality_lam0p001_seed2/sd002_20260610_212924/train.csv,,puzzle-4x4-play,task2,puzzle-4x4-play-singletask-task2-v0,R3_residual_disagree_typicality_lam0p001,R3,2,300000,300000,completed_300k,0.0,-1477.1,500.0,0.2,100000,-1729.6,484.9,,,-0.2,1:0 -> 100k:0.2 -> 200k:0 -> 300k:0,True,False,False,,eval_csv,/root/sb-value-flows/exp/bad_task_repair_single4090/stageA_300k_puzzle_4x4_task2_R3_residual_disagree_typicality_lam0p001_seed2/sd002_20260610_212924/eval.csv
single4090__selective_state_stageB_1m__puzzle-4x4-play-singletask-task3-v0__A1_action_std_lam0p001__seed2__1000000,single4090,single4090-stageB,/root/autodl-tmp/sb-value-flows-runs,/root/autodl-tmp/sb-value-flows-runs/selective_state_stageB_1m_single4090/exp/stageB_1m_puzzle_4x4_task3_A1_action_std_lam0p001_seed2/sd002_20260618_113940/eval.csv,/root/autodl-tmp/sb-value-flows-runs/selective_state_stageB_1m_single4090/exp/stageB_1m_puzzle_4x4_task3_A1_action_std_lam0p001_seed2/sd002_20260618_113940/train.csv,,puzzle-4x4-play,task3,puzzle-4x4-play-singletask-task3-v0,A1_action_std_lam0p001,A1,2,1000000,1000000,completed_1m,0.0,-2499.2,500,0.5,250000,,,0.3,500000,-0.5,,True,False,,lightweight_source=results/experiment_runs.csv,lightweight_csv,results/experiment_runs.csv
single4090__stageA_300k__puzzle-4x4-play-singletask-task3-v0__A1_action_std_lam0p001__seed2__300000,single4090,single4090-selective,/root/autodl-tmp/sb-value-flows-runs,/root/autodl-tmp/sb-value-flows-runs/selective_state_tuning_single4090/exp/stageA_300k_puzzle_4x4_task3_A1_action_std_lam0p001_seed2/sd002_20260616_115218/eval.csv,/root/autodl-tmp/sb-value-flows-runs/selective_state_tuning_single4090/exp/stageA_300k_puzzle_4x4_task3_A1_action_std_lam0p001_seed2/sd002_20260616_115218/train.csv,/root/autodl-tmp/sb-value-flows-runs/selective_state_tuning_single4090/exp/stageA_300k_puzzle_4x4_task3_A1_action_std_lam0p001_seed2/sd002_20260616_115218/command.txt,puzzle-4x4-play,task3,puzzle-4x4-play-singletask-task3-v0,A1_action_std_lam0p001,A1,2,300000,300000,completed_300k,0.4,-1766.3,442.9,0.4,300000,,,,,0.0,,True,True,,lightweight_source=results/experiment_runs.csv,lightweight_csv,results/experiment_runs.csv
single4090__stageA_300k__puzzle-4x4-play-singletask-task3-v0__A2_action_std_lam0p003__seed2__300000,single4090,single4090-selective,/root/autodl-tmp/sb-value-flows-runs,/root/autodl-tmp/sb-value-flows-runs/selective_state_tuning_single4090/exp/stageA_300k_puzzle_4x4_task3_A2_action_std_lam0p003_seed2/sd002_20260616_130825/eval.csv,/root/autodl-tmp/sb-value-flows-runs/selective_state_tuning_single4090/exp/stageA_300k_puzzle_4x4_task3_A2_action_std_lam0p003_seed2/sd002_20260616_130825/train.csv,/root/autodl-tmp/sb-value-flows-runs/selective_state_tuning_single4090/exp/stageA_300k_puzzle_4x4_task3_A2_action_std_lam0p003_seed2/sd002_20260616_130825/command.txt,puzzle-4x4-play,task3,puzzle-4x4-play-singletask-task3-v0,A2_action_std_lam0p003,A2,2,300000,300000,completed_300k,0.3,-1807.3,441.8,0.7,250000,,,,,-0.39999999999999997,,True,True,,lightweight_source=results/experiment_runs.csv,lightweight_csv,results/experiment_runs.csv
single4090__stageA_300k__puzzle-4x4-play-singletask-task3-v0__MinimalSB_lam0p001__seed2__300000,single4090,single4090-selective,/root/autodl-tmp/sb-value-flows-runs,/root/autodl-tmp/sb-value-flows-runs/selective_state_tuning_single4090/exp/stageA_300k_puzzle_4x4_task3_MinimalSB_lam0p001_seed2/sd002_20260616_034310/eval.csv,/root/autodl-tmp/sb-value-flows-runs/selective_state_tuning_single4090/exp/stageA_300k_puzzle_4x4_task3_MinimalSB_lam0p001_seed2/sd002_20260616_034310/train.csv,,puzzle-4x4-play,task3,puzzle-4x4-play-singletask-task3-v0,MinimalSB_lam0p001,MinimalSB,2,300000,100000,partial,0.0,-3864.3,500,0.0,1,,,,,0.0,,True,False,,lightweight_source=results/experiment_runs.csv,lightweight_csv,results/experiment_runs.csv
single4090__stageA_300k__puzzle-4x4-play-singletask-task3-v0__MinimalSB_lam0p001__seed2__300000__sd002_20260616_103625,single4090,single4090-selective,/root/autodl-tmp/sb-value-flows-runs,/root/autodl-tmp/sb-value-flows-runs/selective_state_tuning_single4090/exp/stageA_300k_puzzle_4x4_task3_MinimalSB_lam0p001_seed2/sd002_20260616_103625/eval.csv,/root/autodl-tmp/sb-value-flows-runs/selective_state_tuning_single4090/exp/stageA_300k_puzzle_4x4_task3_MinimalSB_lam0p001_seed2/sd002_20260616_103625/train.csv,/root/autodl-tmp/sb-value-flows-runs/selective_state_tuning_single4090/exp/stageA_300k_puzzle_4x4_task3_MinimalSB_lam0p001_seed2/sd002_20260616_103625/command.txt,puzzle-4x4-play,task3,puzzle-4x4-play-singletask-task3-v0,MinimalSB_lam0p001,MinimalSB,2,300000,300000,completed_300k,0.3,-1790.4,447.2,0.4,200000,,,,,-0.10000000000000003,,True,True,,lightweight_source=results/experiment_runs.csv,lightweight_csv,results/experiment_runs.csv
single4090__stageA_300k__puzzle-4x4-play-singletask-task3-v0__MinimalSB_lam0p003__seed2__300000,single4090,single4090-selective,/root/autodl-tmp/sb-value-flows-runs,/root/autodl-tmp/sb-value-flows-runs/selective_state_tuning_single4090/exp/stageA_300k_puzzle_4x4_task3_MinimalSB_lam0p003_seed2/sd002_20260616_022811/eval.csv,/root/autodl-tmp/sb-value-flows-runs/selective_state_tuning_single4090/exp/stageA_300k_puzzle_4x4_task3_MinimalSB_lam0p003_seed2/sd002_20260616_022811/train.csv,/root/autodl-tmp/sb-value-flows-runs/selective_state_tuning_single4090/exp/stageA_300k_puzzle_4x4_task3_MinimalSB_lam0p003_seed2/sd002_20260616_022811/command.txt,puzzle-4x4-play,task3,puzzle-4x4-play-singletask-task3-v0,MinimalSB_lam0p003,MinimalSB,2,300000,300000,completed_300k,0.1,-1790.8,467.8,0.4,250000,,,,,-0.30000000000000004,,True,True,,lightweight_source=results/experiment_runs.csv,lightweight_csv,results/experiment_runs.csv
single4090__stageA_300k__puzzle-4x4-play-singletask-task3-v0__P0_particle__seed2__300000,single4090,single4090-selective,/root/autodl-tmp/sb-value-flows-runs,/root/autodl-tmp/sb-value-flows-runs/selective_state_tuning_single4090/exp/stageA_300k_puzzle_4x4_task3_P0_particle_seed2/sd002_20260616_011303/eval.csv,/root/autodl-tmp/sb-value-flows-runs/selective_state_tuning_single4090/exp/stageA_300k_puzzle_4x4_task3_P0_particle_seed2/sd002_20260616_011303/train.csv,/root/autodl-tmp/sb-value-flows-runs/selective_state_tuning_single4090/exp/stageA_300k_puzzle_4x4_task3_P0_particle_seed2/sd002_20260616_011303/command.txt,puzzle-4x4-play,task3,puzzle-4x4-play-singletask-task3-v0,P0_particle,P0,2,300000,300000,completed_300k,0.2,-1786.5,456.9,0.6,200000,,,,,-0.39999999999999997,,True,True,,lightweight_source=results/experiment_runs.csv,lightweight_csv,results/experiment_runs.csv
single4090__audit__puzzle-4x4-play-singletask-task3-v0__R2_residual_disagree_lam0p001__seed0__1000000__sd000_20260619_122019,single4090-new,seetacloud-cqa1-31499,/root/autodl-tmp/sb-value-flows-runs,/root/autodl-tmp/sb-value-flows-runs/single4090_stageB_task3_R2_seed0_after_migration/exp/stageB_1m_puzzle_4x4_task3_R2_residual_disagree_lam0p001_seed0_after_migration/sd000_20260619_122019/eval.csv,/root/autodl-tmp/sb-value-flows-runs/single4090_stageB_task3_R2_seed0_after_migration/exp/stageB_1m_puzzle_4x4_task3_R2_residual_disagree_lam0p001_seed0_after_migration/sd000_20260619_122019/train.csv,,puzzle-4x4-play,task3,puzzle-4x4-play-singletask-task3-v0,R2_residual_disagree_lam0p001,R2,0,1000000,1000000,completed_1m,0.0,-2375.3,500.0,0.5,300000,-1558.9,377.3,0.5,550000,-0.5,1:0 -> 100k:0 -> 200k:0.3 -> 300k:0.5 -> 400k:0.3 -> 500k:0.2 -> 600k:0 -> 700k:0.3 -> 800k:0 -> 900k:0 -> 1000k:0,True,False,False,,eval_csv,/root/autodl-tmp/sb-value-flows-runs/single4090_stageB_task3_R2_seed0_after_migration/exp/stageB_1m_puzzle_4x4_task3_R2_residual_disagree_lam0p001_seed0_after_migration/sd000_20260619_122019/eval.csv
single4090__selective_state_stageB_1m__puzzle-4x4-play-singletask-task3-v0__R2_residual_disagree_lam0p001__seed2__1000000,single4090,single4090-stageB,/root/autodl-tmp/sb-value-flows-runs,/root/autodl-tmp/sb-value-flows-runs/selective_state_stageB_1m_single4090/exp/stageB_1m_puzzle_4x4_task3_R2_residual_disagree_lam0p001_seed2/sd002_20260618_072723/eval.csv,/root/autodl-tmp/sb-value-flows-runs/selective_state_stageB_1m_single4090/exp/stageB_1m_puzzle_4x4_task3_R2_residual_disagree_lam0p001_seed2/sd002_20260618_072723/train.csv,,puzzle-4x4-play,task3,puzzle-4x4-play-singletask-task3-v0,R2_residual_disagree_lam0p001,R2,2,1000000,1000000,completed_1m,0.4,-2103.2,426,0.7,850000,,,0.7,850000,-0.29999999999999993,,True,False,,lightweight_source=results/experiment_runs.csv,lightweight_csv,results/experiment_runs.csv
single4090__stageA_300k__puzzle-4x4-play-singletask-task3-v0__R2_residual_disagree_lam0p001__seed2__300000,single4090,single4090-selective,/root/autodl-tmp/sb-value-flows-runs,/root/autodl-tmp/sb-value-flows-runs/selective_state_tuning_single4090/exp/stageA_300k_puzzle_4x4_task3_R2_residual_disagree_lam0p001_seed2/sd002_20260616_142426/eval.csv,/root/autodl-tmp/sb-value-flows-runs/selective_state_tuning_single4090/exp/stageA_300k_puzzle_4x4_task3_R2_residual_disagree_lam0p001_seed2/sd002_20260616_142426/train.csv,/root/autodl-tmp/sb-value-flows-runs/selective_state_tuning_single4090/exp/stageA_300k_puzzle_4x4_task3_R2_residual_disagree_lam0p001_seed2/sd002_20260616_142426/command.txt,puzzle-4x4-play,task3,puzzle-4x4-play-singletask-task3-v0,R2_residual_disagree_lam0p001,R2,2,300000,300000,completed_300k,0.5,-1824.8,397.1,0.8,250000,,,,,-0.30000000000000004,,True,True,,lightweight_source=results/experiment_runs.csv,lightweight_csv,results/experiment_runs.csv
single4090__stageA_300k__puzzle-4x4-play-singletask-task3-v0__R3_residual_disagree_typicality_lam0p001__seed2__300000,single4090,single4090-selective,/root/autodl-tmp/sb-value-flows-runs,/root/autodl-tmp/sb-value-flows-runs/selective_state_tuning_single4090/exp/stageA_300k_puzzle_4x4_task3_R3_residual_disagree_typicality_lam0p001_seed2/sd002_20260616_154111/eval.csv,/root/autodl-tmp/sb-value-flows-runs/selective_state_tuning_single4090/exp/stageA_300k_puzzle_4x4_task3_R3_residual_disagree_typicality_lam0p001_seed2/sd002_20260616_154111/train.csv,/root/autodl-tmp/sb-value-flows-runs/selective_state_tuning_single4090/exp/stageA_300k_puzzle_4x4_task3_R3_residual_disagree_typicality_lam0p001_seed2/sd002_20260616_154111/command.txt,puzzle-4x4-play,task3,puzzle-4x4-play-singletask-task3-v0,R3_residual_disagree_typicality_lam0p001,R3,2,300000,300000,completed_300k,0.1,-1824.6,468.3,0.3,200000,,,,,-0.19999999999999998,,True,True,,lightweight_source=results/experiment_runs.csv,lightweight_csv,results/experiment_runs.csv
single4090__audit__puzzle-4x4-play-singletask-task4-v0__A1_action_std_lam0p001__seed2__300000__sd002_20260611_022959,single4090-new,seetacloud-cqa1-31499,/root/sb-value-flows/exp,/root/sb-value-flows/exp/bad_task_repair_single4090/stageA_300k_puzzle_4x4_task4_A1_action_std_lam0p001_seed2/sd002_20260611_022959/eval.csv,/root/sb-value-flows/exp/bad_task_repair_single4090/stageA_300k_puzzle_4x4_task4_A1_action_std_lam0p001_seed2/sd002_20260611_022959/train.csv,,puzzle-4x4-play,task4,puzzle-4x4-play-singletask-task4-v0,A1_action_std_lam0p001,A1,2,300000,300000,completed_300k,0.1,-1989.5,482.4,0.1,250000,-1915.2,492.7,,,0.0,1:0 -> 100k:0 -> 200k:0 -> 300k:0.1,True,False,False,,eval_csv,/root/sb-value-flows/exp/bad_task_repair_single4090/stageA_300k_puzzle_4x4_task4_A1_action_std_lam0p001_seed2/sd002_20260611_022959/eval.csv
single4090__audit__puzzle-4x4-play-singletask-task4-v0__A2_action_std_lam0p003__seed2__300000__sd002_20260611_034451,single4090-new,seetacloud-cqa1-31499,/root/sb-value-flows/exp,/root/sb-value-flows/exp/bad_task_repair_single4090/stageA_300k_puzzle_4x4_task4_A2_action_std_lam0p003_seed2/sd002_20260611_034451/eval.csv,/root/sb-value-flows/exp/bad_task_repair_single4090/stageA_300k_puzzle_4x4_task4_A2_action_std_lam0p003_seed2/sd002_20260611_034451/train.csv,,puzzle-4x4-play,task4,puzzle-4x4-play-singletask-task4-v0,A2_action_std_lam0p003,A2,2,300000,300000,completed_300k,0.2,-1802.0,467.7,0.3,200000,-2129.0,459.2,,,-0.09999999999999998,1:0 -> 100k:0.1 -> 200k:0.3 -> 300k:0.2,True,False,False,,eval_csv,/root/sb-value-flows/exp/bad_task_repair_single4090/stageA_300k_puzzle_4x4_task4_A2_action_std_lam0p003_seed2/sd002_20260611_034451/eval.csv
single4090__audit__puzzle-4x4-play-singletask-task4-v0__FullSafe__seed0__1000000__sd000_20260528_220734,single4090-new,seetacloud-cqa1-31499,/root/sb-value-flows/exp,/root/sb-value-flows/exp/table3_pm_fullsafe_light_remaining_single4090/puzzle-4x4-play-singletask-task4-v0_pm_fullsafe_light_remaining_single4090/sd000_20260528_220734/eval.csv,/root/sb-value-flows/exp/table3_pm_fullsafe_light_remaining_single4090/puzzle-4x4-play-singletask-task4-v0_pm_fullsafe_light_remaining_single4090/sd000_20260528_220734/train.csv,,puzzle-4x4-play,task4,puzzle-4x4-play-singletask-task4-v0,FullSafe,FullSafe,0,1000000,1000000,completed_1m,0.3,-2051.7,472.9,0.6,350000,-1573.9,364.9,0.4,800000,-0.3,1:0 -> 100k:0 -> 200k:0.1 -> 300k:0.4 -> 400k:0.1 -> 500k:0.1 -> 600k:0.1 -> 700k:0 -> 800k:0.4 -> 900k:0.2 -> 1000k:0.3,True,False,False,,eval_csv,/root/sb-value-flows/exp/table3_pm_fullsafe_light_remaining_single4090/puzzle-4x4-play-singletask-task4-v0_pm_fullsafe_light_remaining_single4090/sd000_20260528_220734/eval.csv
single4090__audit__puzzle-4x4-play-singletask-task4-v0__FullSafe__seed1__300000__sd001_20260529_021519,single4090-new,seetacloud-cqa1-31499,/root/sb-value-flows/exp,/root/sb-value-flows/exp/table3_pm_fullsafe_light_remaining_single4090/puzzle-4x4-play-singletask-task4-v0_pm_fullsafe_light_remaining_single4090/sd001_20260529_021519/eval.csv,/root/sb-value-flows/exp/table3_pm_fullsafe_light_remaining_single4090/puzzle-4x4-play-singletask-task4-v0_pm_fullsafe_light_remaining_single4090/sd001_20260529_021519/train.csv,,puzzle-4x4-play,task4,puzzle-4x4-play-singletask-task4-v0,FullSafe,FullSafe,1,300000,700000,completed_300k,0.0,-2074.6,500.0,0.4,300000,-1654.6,384.7,0.3,600000,-0.4,1:0 -> 100k:0 -> 200k:0.1 -> 300k:0.4 -> 400k:0.1 -> 500k:0 -> 600k:0.3 -> 700k:0,True,False,False,,eval_csv,/root/sb-value-flows/exp/table3_pm_fullsafe_light_remaining_single4090/puzzle-4x4-play-singletask-task4-v0_pm_fullsafe_light_remaining_single4090/sd001_20260529_021519/eval.csv
